time_dev,time_prod,column,value_dev,value_prod,diff
2024-02-12 16:00:20.001035,2024-02-12 16:00:21,u12,400.1000061035156,399.899994,0.2000121035156326
2024-02-12 16:00:20.001035,2024-02-12 16:00:21,u23,401.2999877929688,400.799988,0.499999792968822
2024-02-12 16:00:20.001035,2024-02-12 16:00:21,u13,400.1000061035156,400.0,0.100006103515625
2024-02-12 16:00:22.001294,,energy,10638286.0,,
2024-02-12 16:00:22.001294,,total_active_power,0.0,,
2024-02-12 16:00:22.001294,,demand_total_active_power,287.2833251953125,,
2024-02-12 16:00:22.001294,,maximum_demand_total_active_power,38795.0625,,
2024-02-12 16:00:22.001294,,i1,0.0,,
2024-02-12 16:00:22.001294,,i2,0.0,,
2024-02-12 16:00:22.001294,,i3,0.0,,
2024-02-12 16:00:22.001294,,u12,399.8999938964844,,
2024-02-12 16:00:22.001294,,u23,400.7999877929688,,
2024-02-12 16:00:22.001294,,u13,400.0,,
2024-02-12 16:00:22.001294,,total_apparent_power,0.0,,
2024-02-12 16:00:24.000920,2024-02-12 16:00:24,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:24.000920,2024-02-12 16:00:24,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:24.000920,2024-02-12 16:00:24,u12,399.8999938964844,399.899994,1.0351561741117621e-07
2024-02-12 16:00:24.000920,2024-02-12 16:00:24,u23,400.7999877929688,400.799988,2.0703117797893356e-07
2024-02-12 16:00:26.001037,2024-02-12 16:00:26,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:26.001037,2024-02-12 16:00:26,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:26.001037,2024-02-12 16:00:26,u12,400.2000122070313,400.200012,2.0703129166577128e-07
2024-02-12 16:00:26.001037,2024-02-12 16:00:26,u23,400.7999877929688,400.799988,2.0703117797893356e-07
2024-02-12 16:00:26.001037,2024-02-12 16:00:26,u13,400.2999877929688,400.299988,2.0703117797893356e-07
2024-02-12 16:00:28.000624,2024-02-12 16:00:28,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:28.000624,2024-02-12 16:00:28,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:28.000624,2024-02-12 16:00:28,u12,400.2000122070313,400.200012,2.0703129166577128e-07
2024-02-12 16:00:28.000624,2024-02-12 16:00:28,u23,400.7999877929688,400.799988,2.0703117797893356e-07
2024-02-12 16:00:28.000624,2024-02-12 16:00:28,u13,400.2999877929688,400.299988,2.0703117797893356e-07
2024-02-12 16:00:30.001035,2024-02-12 16:00:30,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:30.001035,2024-02-12 16:00:30,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:30.001035,2024-02-12 16:00:30,u12,400.2000122070313,400.200012,2.0703129166577128e-07
2024-02-12 16:00:30.001035,2024-02-12 16:00:30,u23,400.7999877929688,400.799988,2.0703117797893356e-07
2024-02-12 16:00:30.001035,2024-02-12 16:00:30,u13,400.2999877929688,400.299988,2.0703117797893356e-07
2024-02-12 16:00:32.001348,2024-02-12 16:00:32,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:32.001348,2024-02-12 16:00:32,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:34.000822,2024-02-12 16:00:34,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:34.000822,2024-02-12 16:00:34,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:36.002189,2024-02-12 16:00:36,energy,10638286.0,10638.286,10627647.714
2024-02-12 16:00:36.002189,2024-02-12 16:00:36,demand_total_active_power,287.2833251953125,287.283325,1.9531250927684596e-07
2024-02-12 16:00:36.002189,2024-02-12 16:00:36,u12,400.3999938964844,400.399994,1.0351561741117621e-07
