time_dev,time_prod,value_dev,value_prod,diff
2024-02-12 16:00:06.001488,2024-02-12 16:00:07,231.1999969482422,231.0,0.1999969482421875
2024-02-12 16:00:10.001661,2024-02-12 16:00:11,231.0,230.800003,0.1999969999999962
2024-02-12 16:00:16.000238,2024-02-12 16:00:17,230.8000030517578,230.600006,0.1999970517578049
2024-02-12 16:00:20.001035,2024-02-12 16:00:21,230.6000061035156,230.699997,0.09999089648439963
2024-02-12 16:00:22.001294,,31593.0,,
2024-02-12 16:00:22.001294,,0.0,,
2024-02-12 16:00:22.001294,,0.0,,
2024-02-12 16:00:22.001294,,2136.75,,
2024-02-12 16:00:22.001294,,0.0,,
2024-02-12 16:00:22.001294,,230.6999969482422,,
2024-02-12 16:00:22.001294,,0.0,,
2024-02-12 16:00:36.002189,2024-02-12 16:00:36,230.8999938964844,231.0,0.10000610351559658
2024-02-12 16:00:46.002319,2024-02-12 16:00:46,231.0,231.100006,0.10000600000000759
2024-02-12 16:01:00.000126,2024-02-12 16:01:01,231.0,230.899994,0.10000600000000759
2024-02-12 16:01:06.002082,2024-02-12 16:01:07,230.8999938964844,231.0,0.10000610351559658
2024-02-12 16:01:16.000468,2024-02-12 16:01:17,231.0,231.100006,0.10000600000000759
2024-02-12 16:01:20.001025,2024-02-12 16:01:21,231.1000061035156,231.199997,0.09999089648439963
2024-02-12 16:01:32.000635,,31593.0,,
2024-02-12 16:01:32.000635,,0.0,,
2024-02-12 16:01:32.000635,,0.0,,
2024-02-12 16:01:32.000635,,2136.75,,
2024-02-12 16:01:32.000635,,0.0,,
2024-02-12 16:01:32.000635,,231.1999969482422,,
2024-02-12 16:01:32.000635,,0.0,,
2024-02-12 16:01:46.000853,2024-02-12 16:01:46,231.3999938964844,231.600006,0.20001210351560417
2024-02-12 16:02:06.001332,2024-02-12 16:02:07,231.3999938964844,231.300003,0.09999089648439963
2024-02-12 16:02:10.000578,2024-02-12 16:02:11,231.3000030517578,231.199997,0.1000060517578163
2024-02-12 16:02:16.001207,2024-02-12 16:02:17,231.1999969482422,231.0,0.1999969482421875
2024-02-12 16:02:20.000555,2024-02-12 16:02:21,231.0,230.800003,0.1999969999999962
2024-02-12 16:02:26.000199,2024-02-12 16:02:27,230.8000030517578,230.399994,0.4000090517578201
2024-02-12 16:02:36.000861,2024-02-12 16:02:37,230.3999938964844,230.5,0.10000610351559658
2024-02-12 16:02:46.000205,2024-02-12 16:02:47,230.5,230.399994,0.10000600000000759
2024-02-12 16:02:48.001879,,31593.0,,
2024-02-12 16:02:48.001879,,0.0,,
2024-02-12 16:02:48.001879,,0.0,,
2024-02-12 16:02:48.001879,,2136.75,,
2024-02-12 16:02:48.001879,,0.0,,
2024-02-12 16:02:48.001879,,230.3999938964844,,
2024-02-12 16:02:48.001879,,0.0,,
2024-02-12 16:02:56.000691,2024-02-12 16:02:56,229.6000061035156,228.5,1.1000061035155966
2024-02-12 16:03:06.015149,2024-02-12 16:03:06,228.5,228.699997,0.1999969999999962
2024-02-12 16:03:16.001887,2024-02-12 16:03:17,228.6999969482422,228.800003,0.1000060517578163
2024-02-12 16:03:30.001355,2024-02-12 16:03:31,228.8000030517578,228.899994,0.09999094824217991
2024-02-12 16:03:36.002058,2024-02-12 16:03:37,228.8999938964844,228.800003,0.09999089648439963
2024-02-12 16:03:40.000624,2024-02-12 16:03:41,228.8000030517578,229.699997,0.8999939482421837
2024-02-12 16:03:46.000351,2024-02-12 16:03:47,229.6999969482422,230.399994,0.6999970517578049
2024-02-12 16:03:50.000878,,31593.0,,
2024-02-12 16:03:50.000878,,0.0,,
2024-02-12 16:03:50.000878,,0.0,,
2024-02-12 16:03:50.000878,,2136.75,,
2024-02-12 16:03:50.000878,,0.0,,
2024-02-12 16:03:50.000878,,230.3999938964844,,
2024-02-12 16:03:50.000878,,0.0,,
