time_dev,time_prod,value_dev,value_prod,diff
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,1278.583251953125,1278.583252,4.6874902182025835e-08
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,111473.0,98.0,111375.0
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,10.0,0.0,10.0
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,10.16666316986084,0.0,10.16666316986084
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,891.2498779296875,16.983335,874.2665429296875
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,0.2899999916553497,0.0,0.2899999916553497
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,0.1500000059604644,,
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,69.0,0.0,69.0
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,89715.0,98.0,89617.0
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,262.9835205078125,16.983335,246.0001855078125
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,231.3999938964844,231.300003,0.09999089648439963
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,16.983335494995117,16.983335,4.949951168953248e-07
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,231.1999969482422,231.300003,0.1000060517578163
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,111473.0,98.0,111375.0
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,10.0,0.0,10.0
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,10.16666316986084,0.0,10.16666316986084
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,891.2498779296875,16.983335,874.2665429296875
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,0.2899999916553497,0.0,0.2899999916553497
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,231.3999938964844,231.300003,0.09999089648439963
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,0.1500000059604644,,
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,69.0,0.0,69.0
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,16.983335494995117,16.983335,4.949951168953248e-07
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,89715.0,98.0,89617.0
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,262.9835205078125,16.983335,246.0001855078125
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,231.3999938964844,231.300003,0.09999089648439963
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,1278.583251953125,1278.583252,4.6874902182025835e-08
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,231.1999969482422,231.399994,0.1999970517578049
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,1278.583251953125,1278.583252,4.6874902182025835e-08
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,16.983335494995117,16.983335,4.949951168953248e-07
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,231.3000030517578,231.100006,0.1999970517578049
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,89715.0,98.0,89617.0
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,262.9835205078125,16.983335,246.0001855078125
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,231.3999938964844,231.100006,0.29998789648439583
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,111473.0,98.0,111375.0
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,10.0,0.0,10.0
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,10.16666316986084,0.0,10.16666316986084
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,891.2498779296875,16.983335,874.2665429296875
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,0.2899999916553497,0.0,0.2899999916553497
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,231.3999938964844,231.100006,0.29998789648439583
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,0.1500000059604644,,
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,69.0,0.0,69.0
