time_dev,time_prod,value_dev,value_prod,diff
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:00.001248,2024-02-12 16:00:01,231.3000030517578,231.600006,0.3000029482421951
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:02.001569,2024-02-12 16:00:03,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:04.000326,2024-02-12 16:00:05,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:06.001488,2024-02-12 16:00:07,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:06.001488,2024-02-12 16:00:07,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:08.000475,2024-02-12 16:00:09,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:08.000475,2024-02-12 16:00:09,231.1999969482422,231.399994,0.1999970517578049
2024-02-12 16:00:08.000475,2024-02-12 16:00:09,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:10.001661,2024-02-12 16:00:11,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:10.001661,2024-02-12 16:00:11,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:12.000238,2024-02-12 16:00:13,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:12.000238,2024-02-12 16:00:13,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:14.000292,2024-02-12 16:00:15,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:14.000292,2024-02-12 16:00:15,231.6000061035156,231.5,0.10000610351559658
2024-02-12 16:00:14.000292,2024-02-12 16:00:15,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:16.000238,2024-02-12 16:00:17,856.5999145507812,856.599915,4.4921875996806193e-07
2024-02-12 16:00:16.000238,2024-02-12 16:00:17,598.7999877929688,598.799988,2.0703123482235242e-07
2024-02-12 16:00:18.000391,2024-02-12 16:00:19,856.5999145507812,856.599915,4.4921875996806193e-07
