id,time,energy,total_active_power,demand_total_active_power,maximum_demand_total_active_power,i1,i2,i3,u12,u23,u13,v1,v2,v3,device,total_power_factor,total_apparent_power
506758465,2024-02-12 16:09:58,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.399994,,,Pecnica,,0.0
506758440,2024-02-12 16:09:56,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.399994,,,Pecnica,,0.0
506758415,2024-02-12 16:09:54,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758390,2024-02-12 16:09:51,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758365,2024-02-12 16:09:49,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758340,2024-02-12 16:09:47,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758315,2024-02-12 16:09:45,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758290,2024-02-12 16:09:43,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.399994,,,Pecnica,,0.0
506758265,2024-02-12 16:09:41,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.399994,,,Pecnica,,0.0
506758240,2024-02-12 16:09:39,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758215,2024-02-12 16:09:37,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758190,2024-02-12 16:09:35,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758165,2024-02-12 16:09:33,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758140,2024-02-12 16:09:31,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758115,2024-02-12 16:09:29,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758090,2024-02-12 16:09:27,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.5,,,Pecnica,,0.0
506758065,2024-02-12 16:09:25,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506758040,2024-02-12 16:09:23,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506758015,2024-02-12 16:09:21,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506757990,2024-02-12 16:09:19,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.399994,,,Pecnica,,0.0
506757965,2024-02-12 16:09:17,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.399994,,,Pecnica,,0.0
506757940,2024-02-12 16:09:15,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506757915,2024-02-12 16:09:13,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506757890,2024-02-12 16:09:11,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506757865,2024-02-12 16:09:08,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757840,2024-02-12 16:09:06,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757815,2024-02-12 16:09:04,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.0,,,Pecnica,,0.0
506757790,2024-02-12 16:09:02,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.0,,,Pecnica,,0.0
506757765,2024-02-12 16:09:00,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757740,2024-02-12 16:08:58,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757715,2024-02-12 16:08:56,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757690,2024-02-12 16:08:54,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757665,2024-02-12 16:08:52,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757640,2024-02-12 16:08:50,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757615,2024-02-12 16:08:48,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757590,2024-02-12 16:08:46,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757565,2024-02-12 16:08:44,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757540,2024-02-12 16:08:41,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757515,2024-02-12 16:08:39,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757490,2024-02-12 16:08:37,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757465,2024-02-12 16:08:35,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757440,2024-02-12 16:08:33,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757415,2024-02-12 16:08:31,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.100006,,,Pecnica,,0.0
506757390,2024-02-12 16:08:29,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.0,,,Pecnica,,0.0
506757365,2024-02-12 16:08:27,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.0,,,Pecnica,,0.0
506757340,2024-02-12 16:08:25,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.0,,,Pecnica,,0.0
506757315,2024-02-12 16:08:23,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.0,,,Pecnica,,0.0
506757290,2024-02-12 16:08:21,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.0,,,Pecnica,,0.0
506757265,2024-02-12 16:08:19,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757240,2024-02-12 16:08:17,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757215,2024-02-12 16:08:15,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757190,2024-02-12 16:08:13,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757165,2024-02-12 16:08:11,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757140,2024-02-12 16:08:09,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506757115,2024-02-12 16:08:07,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.300003,,,Pecnica,,0.0
506757090,2024-02-12 16:08:05,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757065,2024-02-12 16:08:03,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757040,2024-02-12 16:08:01,34.328,0.0,0.0,2808.583496,0.0,,,,,,232.199997,,,Pecnica,,0.0
506757015,2024-02-12 16:07:59,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.899994,,,Pecnica,,0.0
506756990,2024-02-12 16:07:57,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.899994,,,Pecnica,,0.0
506756965,2024-02-12 16:07:54,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.399994,,,Pecnica,,0.0
506756940,2024-02-12 16:07:52,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.399994,,,Pecnica,,0.0
506756915,2024-02-12 16:07:50,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.399994,,,Pecnica,,0.0
506756890,2024-02-12 16:07:48,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756865,2024-02-12 16:07:46,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756840,2024-02-12 16:07:44,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756815,2024-02-12 16:07:42,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756790,2024-02-12 16:07:40,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756765,2024-02-12 16:07:38,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756740,2024-02-12 16:07:36,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756715,2024-02-12 16:07:34,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756690,2024-02-12 16:07:32,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756665,2024-02-12 16:07:30,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.199997,,,Pecnica,,0.0
506756640,2024-02-12 16:07:27,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.199997,,,Pecnica,,0.0
506756615,2024-02-12 16:07:25,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.199997,,,Pecnica,,0.0
506756590,2024-02-12 16:07:23,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756565,2024-02-12 16:07:21,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.300003,,,Pecnica,,0.0
506756540,2024-02-12 16:07:19,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.600006,,,Pecnica,,0.0
506756515,2024-02-12 16:07:17,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.600006,,,Pecnica,,0.0
506756490,2024-02-12 16:07:15,34.328,0.0,0.0,2808.583496,0.0,,,,,,231.600006,,,Pecnica,,0.0
