id,time,energy,total_active_power,demand_total_active_power,maximum_demand_total_active_power,i1,i2,i3,u12,u23,u13,v1,v2,v3,device,total_power_factor,total_apparent_power
506758462,2024-02-12 16:09:58,111.474,10.0,10.316664,891.249878,0.3,,,,,,230.699997,,,Uticnice,0.15,71.0
506758437,2024-02-12 16:09:56,111.474,10.0,10.316664,891.249878,0.3,,,,,,230.699997,,,Uticnice,0.15,71.0
506758412,2024-02-12 16:09:54,111.474,11.0,10.316664,891.249878,0.28,,,,,,230.699997,,,Uticnice,0.16,72.0
506758387,2024-02-12 16:09:51,111.474,11.0,10.316664,891.249878,0.28,,,,,,230.699997,,,Uticnice,0.16,72.0
506758362,2024-02-12 16:09:49,111.474,10.0,10.316664,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.16,65.0
506758337,2024-02-12 16:09:47,111.474,10.0,10.316664,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.16,65.0
506758312,2024-02-12 16:09:45,111.474,10.0,10.316664,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.16,65.0
506758287,2024-02-12 16:09:43,111.474,11.0,10.316664,891.249878,0.3,,,,,,230.300003,,,Uticnice,0.15,67.0
506758262,2024-02-12 16:09:41,111.474,11.0,10.316664,891.249878,0.3,,,,,,230.300003,,,Uticnice,0.15,67.0
506758237,2024-02-12 16:09:39,111.474,11.0,10.316664,891.249878,0.29,,,,,,230.100006,,,Uticnice,0.16,72.0
506758212,2024-02-12 16:09:37,111.474,11.0,10.299996,891.249878,0.29,,,,,,230.100006,,,Uticnice,0.16,72.0
506758187,2024-02-12 16:09:35,111.474,11.0,10.299996,891.249878,0.29,,,,,,230.100006,,,Uticnice,0.16,72.0
506758162,2024-02-12 16:09:33,111.474,10.0,10.299996,891.249878,0.28,,,,,,230.399994,,,Uticnice,0.16,65.0
506758137,2024-02-12 16:09:31,111.474,10.0,10.299996,891.249878,0.28,,,,,,230.399994,,,Uticnice,0.16,65.0
506758112,2024-02-12 16:09:29,111.474,11.0,10.299996,891.249878,0.3,,,,,,230.5,,,Uticnice,0.15,67.0
506758087,2024-02-12 16:09:27,111.474,11.0,10.283331,891.249878,0.3,,,,,,230.5,,,Uticnice,0.15,67.0
506758062,2024-02-12 16:09:25,111.474,11.0,10.283331,891.249878,0.3,,,,,,230.399994,,,Uticnice,0.15,77.0
506758037,2024-02-12 16:09:23,111.474,11.0,10.283331,891.249878,0.3,,,,,,230.399994,,,Uticnice,0.15,77.0
506758012,2024-02-12 16:09:21,111.474,11.0,10.283331,891.249878,0.3,,,,,,230.399994,,,Uticnice,0.15,77.0
506757987,2024-02-12 16:09:19,111.474,11.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.16,70.0
506757962,2024-02-12 16:09:17,111.474,11.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.16,70.0
506757937,2024-02-12 16:09:15,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.15,66.0
506757912,2024-02-12 16:09:13,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.15,66.0
506757887,2024-02-12 16:09:11,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.15,66.0
506757862,2024-02-12 16:09:08,111.474,10.0,10.283331,891.249878,0.3,,,,,,230.399994,,,Uticnice,0.16,69.0
506757837,2024-02-12 16:09:06,111.474,10.0,10.283331,891.249878,0.3,,,,,,230.399994,,,Uticnice,0.16,69.0
506757812,2024-02-12 16:09:04,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.16,65.0
506757787,2024-02-12 16:09:02,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.16,65.0
506757762,2024-02-12 16:09:00,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.300003,,,Uticnice,0.16,66.0
506757737,2024-02-12 16:08:58,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.5,,,Uticnice,0.15,66.0
506757712,2024-02-12 16:08:56,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.5,,,Uticnice,0.15,66.0
506757687,2024-02-12 16:08:54,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.16,67.0
506757662,2024-02-12 16:08:52,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.16,67.0
506757637,2024-02-12 16:08:50,111.474,11.0,10.283331,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.15,66.0
506757612,2024-02-12 16:08:48,111.474,11.0,10.283331,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.15,66.0
506757587,2024-02-12 16:08:46,111.474,11.0,10.266664,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.15,66.0
506757562,2024-02-12 16:08:44,111.474,11.0,10.266664,891.249878,0.29,,,,,,230.699997,,,Uticnice,0.16,67.0
506757537,2024-02-12 16:08:41,111.474,11.0,10.266664,891.249878,0.29,,,,,,230.699997,,,Uticnice,0.16,67.0
506757512,2024-02-12 16:08:39,111.474,10.0,10.266664,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.15,66.0
506757487,2024-02-12 16:08:37,111.474,10.0,10.266664,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.15,66.0
506757462,2024-02-12 16:08:35,111.474,10.0,10.266664,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.15,66.0
506757437,2024-02-12 16:08:33,111.474,11.0,10.266664,891.249878,0.29,,,,,,230.5,,,Uticnice,0.15,68.0
506757412,2024-02-12 16:08:31,111.474,11.0,10.266664,891.249878,0.29,,,,,,230.5,,,Uticnice,0.15,68.0
506757387,2024-02-12 16:08:29,111.474,10.0,10.266664,891.249878,0.29,,,,,,230.5,,,Uticnice,0.16,66.0
506757362,2024-02-12 16:08:27,111.474,10.0,10.266664,891.249878,0.29,,,,,,230.5,,,Uticnice,0.16,66.0
506757337,2024-02-12 16:08:25,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.5,,,Uticnice,0.16,66.0
506757312,2024-02-12 16:08:23,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.16,67.0
506757287,2024-02-12 16:08:21,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.600006,,,Uticnice,0.16,67.0
506757262,2024-02-12 16:08:19,111.474,11.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.16,75.0
506757237,2024-02-12 16:08:17,111.474,11.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.16,75.0
506757212,2024-02-12 16:08:15,111.474,11.0,10.266664,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.16,75.0
506757187,2024-02-12 16:08:13,111.474,11.0,10.266664,891.249878,0.28,,,,,,231.100006,,,Uticnice,0.16,68.0
506757162,2024-02-12 16:08:11,111.474,11.0,10.266664,891.249878,0.28,,,,,,231.100006,,,Uticnice,0.16,68.0
506757137,2024-02-12 16:08:09,111.474,11.0,10.266664,891.249878,0.3,,,,,,231.300003,,,Uticnice,0.15,66.0
506757112,2024-02-12 16:08:07,111.474,11.0,10.266664,891.249878,0.3,,,,,,231.300003,,,Uticnice,0.15,66.0
506757087,2024-02-12 16:08:05,111.474,10.0,10.249997,891.249878,0.29,,,,,,231.199997,,,Uticnice,0.15,68.0
506757062,2024-02-12 16:08:03,111.474,10.0,10.249997,891.249878,0.29,,,,,,231.199997,,,Uticnice,0.15,68.0
506757037,2024-02-12 16:08:01,111.474,10.0,10.249997,891.249878,0.29,,,,,,231.199997,,,Uticnice,0.15,68.0
506757012,2024-02-12 16:07:59,111.474,10.0,10.249997,891.249878,0.3,,,,,,231.300003,,,Uticnice,0.16,67.0
506756987,2024-02-12 16:07:57,111.474,10.0,10.249997,891.249878,0.3,,,,,,231.300003,,,Uticnice,0.16,67.0
506756962,2024-02-12 16:07:54,111.474,10.0,10.249997,891.249878,0.29,,,,,,231.399994,,,Uticnice,0.15,70.0
506756937,2024-02-12 16:07:52,111.474,10.0,10.249997,891.249878,0.29,,,,,,231.399994,,,Uticnice,0.15,70.0
506756912,2024-02-12 16:07:50,111.474,10.0,10.249997,891.249878,0.29,,,,,,231.399994,,,Uticnice,0.15,70.0
506756887,2024-02-12 16:07:48,111.474,11.0,10.249997,891.249878,0.3,,,,,,231.399994,,,Uticnice,0.15,67.0
506756862,2024-02-12 16:07:46,111.474,11.0,10.249997,891.249878,0.3,,,,,,231.399994,,,Uticnice,0.15,67.0
506756837,2024-02-12 16:07:44,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,70.0
506756812,2024-02-12 16:07:42,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,70.0
506756787,2024-02-12 16:07:40,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,68.0
506756762,2024-02-12 16:07:38,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,68.0
506756737,2024-02-12 16:07:36,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,68.0
506756712,2024-02-12 16:07:34,111.474,10.0,10.283331,891.249878,0.29,,,,,,231.0,,,Uticnice,0.15,66.0
506756687,2024-02-12 16:07:32,111.474,10.0,10.283331,891.249878,0.29,,,,,,231.0,,,Uticnice,0.15,66.0
506756662,2024-02-12 16:07:30,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.15,71.0
506756637,2024-02-12 16:07:27,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.15,71.0
506756612,2024-02-12 16:07:25,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.15,71.0
506756587,2024-02-12 16:07:23,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.15,68.0
506756562,2024-02-12 16:07:21,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.15,68.0
506756537,2024-02-12 16:07:19,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.800003,,,Uticnice,0.15,68.0
506756512,2024-02-12 16:07:17,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.800003,,,Uticnice,0.15,68.0
506756487,2024-02-12 16:07:15,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.800003,,,Uticnice,0.15,68.0
506756462,2024-02-12 16:07:13,111.474,11.0,10.283331,891.249878,0.3,,,,,,230.800003,,,Uticnice,0.15,69.0
506756437,2024-02-12 16:07:11,111.474,11.0,10.283331,891.249878,0.3,,,,,,230.800003,,,Uticnice,0.15,69.0
506756412,2024-02-12 16:07:09,111.474,10.0,10.283331,891.249878,0.29,,,,,,231.0,,,Uticnice,0.15,76.0
506756387,2024-02-12 16:07:07,111.474,10.0,10.283331,891.249878,0.29,,,,,,231.0,,,Uticnice,0.15,76.0
506756362,2024-02-12 16:07:05,111.474,10.0,10.283331,891.249878,0.29,,,,,,231.0,,,Uticnice,0.15,76.0
506756337,2024-02-12 16:07:03,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.800003,,,Uticnice,0.15,67.0
506756312,2024-02-12 16:07:01,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.800003,,,Uticnice,0.15,67.0
506756287,2024-02-12 16:06:59,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.15,66.0
506756262,2024-02-12 16:06:57,111.474,10.0,10.283331,891.249878,0.29,,,,,,230.899994,,,Uticnice,0.15,66.0
506756237,2024-02-12 16:06:55,111.474,11.0,10.283331,891.249878,0.3,,,,,,230.899994,,,Uticnice,0.14,67.0
506756212,2024-02-12 16:06:53,111.474,11.0,10.266664,891.249878,0.3,,,,,,230.899994,,,Uticnice,0.14,67.0
506756187,2024-02-12 16:06:51,111.474,11.0,10.266664,891.249878,0.3,,,,,,230.899994,,,Uticnice,0.14,67.0
506756162,2024-02-12 16:06:49,111.474,10.0,10.266664,891.249878,0.3,,,,,,230.899994,,,Uticnice,0.15,73.0
506756137,2024-02-12 16:06:47,111.474,10.0,10.266664,891.249878,0.3,,,,,,230.899994,,,Uticnice,0.15,73.0
506756112,2024-02-12 16:06:45,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,69.0
506756087,2024-02-12 16:06:42,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,69.0
506756062,2024-02-12 16:06:40,111.474,10.0,10.266664,891.249878,0.29,,,,,,231.100006,,,Uticnice,0.15,69.0
