id,time,energy,total_active_power,demand_total_active_power,maximum_demand_total_active_power,i1,i2,i3,u12,u23,u13,v1,v2,v3,device,total_power_factor,total_apparent_power
506758469,2024-02-12 16:09:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758444,2024-02-12 16:09:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758419,2024-02-12 16:09:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758394,2024-02-12 16:09:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758369,2024-02-12 16:09:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758344,2024-02-12 16:09:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758319,2024-02-12 16:09:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758294,2024-02-12 16:09:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758269,2024-02-12 16:09:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758244,2024-02-12 16:09:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758219,2024-02-12 16:09:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758194,2024-02-12 16:09:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758169,2024-02-12 16:09:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758144,2024-02-12 16:09:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758119,2024-02-12 16:09:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758094,2024-02-12 16:09:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758069,2024-02-12 16:09:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758044,2024-02-12 16:09:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506758019,2024-02-12 16:09:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757994,2024-02-12 16:09:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757969,2024-02-12 16:09:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757944,2024-02-12 16:09:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757919,2024-02-12 16:09:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757894,2024-02-12 16:09:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757869,2024-02-12 16:09:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757844,2024-02-12 16:09:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757819,2024-02-12 16:09:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757794,2024-02-12 16:09:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757769,2024-02-12 16:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757744,2024-02-12 16:08:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757719,2024-02-12 16:08:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757694,2024-02-12 16:08:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757669,2024-02-12 16:08:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757644,2024-02-12 16:08:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757619,2024-02-12 16:08:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757594,2024-02-12 16:08:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757569,2024-02-12 16:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757544,2024-02-12 16:08:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757519,2024-02-12 16:08:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757494,2024-02-12 16:08:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757469,2024-02-12 16:08:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757444,2024-02-12 16:08:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757419,2024-02-12 16:08:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757394,2024-02-12 16:08:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757369,2024-02-12 16:08:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757344,2024-02-12 16:08:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757319,2024-02-12 16:08:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757294,2024-02-12 16:08:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
506757269,2024-02-12 16:08:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasvjeta,0.0,0.0
