id,time,energy,total_active_power,demand_total_active_power,maximum_demand_total_active_power,i1,i2,i3,u12,u23,u13,v1,v2,v3,device,total_power_factor,total_apparent_power
506758472,2024-02-12 16:09:58,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758447,2024-02-12 16:09:56,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758422,2024-02-12 16:09:54,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758397,2024-02-12 16:09:51,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758372,2024-02-12 16:09:49,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758347,2024-02-12 16:09:47,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758322,2024-02-12 16:09:45,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758297,2024-02-12 16:09:43,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758272,2024-02-12 16:09:41,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758247,2024-02-12 16:09:39,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758222,2024-02-12 16:09:37,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758197,2024-02-12 16:09:35,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758172,2024-02-12 16:09:33,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758147,2024-02-12 16:09:31,9.556,0.0,0.0,856.599915,0.0,,,,,,232.5,,,Uticnica,,0.0
506758122,2024-02-12 16:09:29,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758097,2024-02-12 16:09:27,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758072,2024-02-12 16:09:25,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
506758047,2024-02-12 16:09:23,9.556,0.0,0.0,856.599915,0.0,,,,,,232.399994,,,Uticnica,,0.0
